"No.","Time","Source","Destination","Protocol","Length","Info"
"6654","50.986520","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=593779 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6655","50.986653","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=593779 Win=2560 Len=0 TSval=280107660 TSecr=3421644957"
"6656","51.003831","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=595107 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6657","51.003958","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=596435 Win=2560 Len=0 TSval=280107677 TSecr=3421644957"
"6658","51.016510","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=596435 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6659","51.016510","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=597763 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6660","51.016630","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=599091 Win=2560 Len=0 TSval=280107690 TSecr=3421644957"
"6661","51.049549","8.253.198.120","192.168.43.144","TCP","66","[TCP Retransmission] 80  >  57271 [FIN, ACK] Seq=756540 Ack=2 Win=11 Len=0 TSval=3421659731 TSecr=280097387"
"6662","51.049549","8.253.198.120","192.168.43.144","TCP","66","[TCP Dup ACK 6210#3] 80  >  57276 [ACK] Seq=199792 Ack=1309 Win=45056 Len=0 SLE=873 SRE=1309"
"6663","51.049609","192.168.43.144","8.253.198.120","TCP","54","[TCP ZeroWindow] 57271  >  80 [ACK] Seq=2 Ack=756541 Win=0 Len=0"
"6664","51.049983","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=599091 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6665","51.049983","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=600419 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6666","51.049983","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=601747 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6667","51.050062","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=601747 Win=2560 Len=0 TSval=280107723 TSecr=3421644957"
"6668","51.050165","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=603075 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6669","51.050165","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=604403 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6670","51.050165","8.253.198.120","192.168.43.144","TCP","1394","80  >  57272 [ACK] Seq=605731 Ack=875 Win=45056 Len=1328 TSval=3421644957 TSecr=280095356 [TCP segment of a reassembled PDU]"
"6671","51.050243","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=604403 Win=2560 Len=0 TSval=280107724 TSecr=3421644957"
"6672","51.050276","192.168.43.144","8.253.198.120","TCP","66","57272  >  80 [ACK] Seq=875 Ack=607059 Win=2560 Len=0 TSval=280107724 TSecr=3421644957"
"6673","51.060659","192.168.43.1","192.168.43.144","DNS","213","Standard query response 0xd8de A smartscreen-prod.microsoft.com CNAME wd-prod-ss.trafficmanager.net CNAME wd-prod-ss-eu-west-1-fe.westeurope.cloudapp.azure.com A 20.73.130.64"
"6674","51.062259","192.168.43.144","20.73.130.64","TCP","66","57291  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6675","51.066710","8.238.153.254","192.168.43.144","TCP","74","80  >  57278 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1340 SACK_PERM TSval=1686609928 TSecr=280098538 WS=4096"
"6676","51.066710","149.154.167.92","192.168.43.144","TCP","143","[TCP Spurious Retransmission] 443  >  57268 [PSH, ACK] Seq=510 Ack=661 Win=2149 Len=89"
"6677","51.066789","192.168.43.144","8.238.153.254","TCP","66","57278  >  80 [ACK] Seq=1 Ack=1 Win=2560 Len=0 TSval=280107740 TSecr=1686609928"
"6678","51.066920","8.253.198.120","192.168.43.144","TCP","66","[TCP Retransmission] 80  >  57271 [FIN, ACK] Seq=756540 Ack=2 Win=11 Len=0 TSval=3421659731 TSecr=280098600"
"6679","51.066920","149.154.167.92","192.168.43.144","SSL","159","Continuation Data"
"6680","51.066920","8.253.198.120","192.168.43.144","TCP","66","[TCP Dup ACK 6210#4] 80  >  57276 [ACK] Seq=199792 Ack=1309 Win=45056 Len=0 SLE=873 SRE=1309"
"6681","51.066920","149.154.167.92","192.168.43.144","TCP","66","[TCP Dup ACK 6212#4] 443  >  57268 [ACK] Seq=704 Ack=661 Win=2149 Len=0 SLE=460 SRE=661"
"6682","51.066961","192.168.43.144","8.253.198.120","TCP","54","[TCP ZeroWindow] 57271  >  80 [ACK] Seq=2 Ack=756541 Win=0 Len=0"
"6683","51.067109","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=212481 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6684","51.067121","192.168.43.144","8.238.153.254","HTTP","503","GET /filestreamingservice/files/9248d3dd-1ce2-44e4-8609-6bf13fa86e19?P1=1666173834&P2=404&P3=2&P4=mMOABSkQEieczBFpro3%2bcPUn9PB7j2S3eTDE9ludqsTi9pPDMdvMMwXlQpPS9D5yS2zPmbU8YxrvTt5NE9KYiw%3d%3d HTTP/1.1 "
"6685","51.067148","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#1] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107741 TSecr=1470574235 SLE=212481 SRE=213809"
"6686","51.067259","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=212481 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6687","51.067259","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=213809 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6688","51.067315","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#2] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107741 TSecr=1470574235 SLE=212481 SRE=213809"
"6689","51.067338","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#3] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107741 TSecr=1470574235 SLE=213809 SRE=215137"
"6690","51.088105","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=215137 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6691","51.088105","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=216465 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6692","51.088105","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=217793 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6693","51.088266","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#4] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107762 TSecr=1470574235 SLE=215137 SRE=216465"
"6694","51.088307","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#5] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107762 TSecr=1470574235 SLE=216465 SRE=217793"
"6695","51.088319","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#6] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107762 TSecr=1470574235 SLE=217793 SRE=219121"
"6696","51.099542","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=219121 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6697","51.099542","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=220449 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6698","51.099542","8.253.198.121","192.168.43.144","TCP","1394","[TCP Spurious Retransmission] 80  >  57275 [ACK] Seq=221777 Ack=438 Win=45056 Len=1328 TSval=1470574235 TSecr=280097956"
"6699","51.099597","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#7] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107773 TSecr=1470574235 SLE=219121 SRE=220449"
"6700","51.099616","192.168.43.144","8.253.198.121","TCP","78","[TCP Dup ACK 6219#8] 57275  >  80 [ACK] Seq=438 Ack=409025 Win=2560 Len=0 TSval=280107773 TSecr=1470574235 SLE=220449 SRE=221777"
